point_id,name,lat,lon,zone
p217,Ivanhoe3_NSW,-32.95304287961469, 144.3693769724161,dry
p218,Ivanhoe4_NSW,-32.89418595931469, 144.2089742165761,dry
p219,Ivanhoe5_NSW,-32.93326807858473, 144.34364473756938,dry
p220,Ivanhoe6_NSW,-32.904095,144.342198,dry
p221,Ivanhoe7_NSW,-32.88748603385287, 144.36513993277165,dry
p222,Balranald_NSW,-34.601119844028126, 143.6394067056969,dry
p223,Balranald2_NSW,-34.58299013066648, 143.57528846995356,dry
p224,Balranald3_NSW,-34.610302,143.563669,dry
p225,Balranald4_NSW,-34.59850875297377, 143.571879950997,dry
p226,Balranald5_NSW,-34.579660139994964, 143.59915737591638,dry
p227,Balranald6_NSW,-34.644546,143.529287,dry
p228,Balranald7_NSW,-34.676386,143.582273,dry
p229,Narrandera_NSW,-34.709145529918594, 146.55281033593494,intermediate
p230,Narrandera2_NSW,-34.725863780048414, 146.5183259801178,intermediate
p231,Narrandera3_NSW,-34.802014913669126, 146.52110061244088,intermediate
p232,Leeton_NSW,-34.57929045889323, 146.3773427909919,intermediate
p233,Leeton2_NSW,-34.54327292516916, 146.35071124605224,intermediate
p234,Leeton3_NSW,-34.58423810509568, 146.4248766283763,intermediate
p235,Cowra_NSW,-33.80923894661138, 148.62971304758926,humid
p236,Cowra2_NSW,-33.843213277945786, 148.7006781746061,humid
p237,Young_NSW,-34.324792,148.257957,humid
p238,Young2_NSW,-34.32418,148.355677,humid
p239,Temora_NSW,-34.432255730458266, 147.55955946166972,humid
p240,Cootamundra_NSW,-34.591058,148.065183,humid
